entity,shelfmark,id_bbma,portal_url
https://data.biblissima.fr/entity/Q84671,Ott.lat.663,mdata8c5e5e3f8cdd4a60794f782c09b3e29e521de3fe,https://portail.biblissima.fr/ark:/43093/mdata8c5e5e3f8cdd4a60794f782c09b3e29e521de3fe
https://data.biblissima.fr/entity/Q84691,Ott.lat.823,mdata492d24587211e82edec3b7ede10e29b56a8699a1,https://portail.biblissima.fr/ark:/43093/mdata492d24587211e82edec3b7ede10e29b56a8699a1
https://data.biblissima.fr/entity/Q84698,Ott.lat.909,mdata81abdd70bb702becef3395ed5d06a242965e7674,https://portail.biblissima.fr/ark:/43093/mdata81abdd70bb702becef3395ed5d06a242965e7674
https://data.biblissima.fr/entity/Q84728,Ott.lat.1146,mdatae429ba195c6dbe2376c5d5e23072efee77f4b6b0,https://portail.biblissima.fr/ark:/43093/mdatae429ba195c6dbe2376c5d5e23072efee77f4b6b0
https://data.biblissima.fr/entity/Q84734,Ott.lat.1170,mdata9f44b794e347ae05fe53660c8b5002983307efac,https://portail.biblissima.fr/ark:/43093/mdata9f44b794e347ae05fe53660c8b5002983307efac
https://data.biblissima.fr/entity/Q84842,Ott.lat.1787,mdatad7ee944fc24ea5fb1de2d35856474590b09f29ea,https://portail.biblissima.fr/ark:/43093/mdatad7ee944fc24ea5fb1de2d35856474590b09f29ea
https://data.biblissima.fr/entity/Q84843,Ott.lat.1790,mdata01ee78ddfde38289d7b4bd53a241a8f540e0f6bb,https://portail.biblissima.fr/ark:/43093/mdata01ee78ddfde38289d7b4bd53a241a8f540e0f6bb
https://data.biblissima.fr/entity/Q84846,Ott.lat.1829,mdata980c8bc10bf79a2c35924829364f9c1d6f056143,https://portail.biblissima.fr/ark:/43093/mdata980c8bc10bf79a2c35924829364f9c1d6f056143
https://data.biblissima.fr/entity/Q84850,Ott.lat.1864,mdataf3a804077d5a5899b82c45bafba771b28fa75f86,https://portail.biblissima.fr/ark:/43093/mdataf3a804077d5a5899b82c45bafba771b28fa75f86
https://data.biblissima.fr/entity/Q84852,Ott.lat.1870,mdata5ac0ac5d1ccbbc017a7f0962c3ba1b8e614eb21d,https://portail.biblissima.fr/ark:/43093/mdata5ac0ac5d1ccbbc017a7f0962c3ba1b8e614eb21d
https://data.biblissima.fr/entity/Q84861,Ott.lat.1935,mdataaebaa727fd82c2ef808ecfe256130a6b3b65cb00,https://portail.biblissima.fr/ark:/43093/mdataaebaa727fd82c2ef808ecfe256130a6b3b65cb00
https://data.biblissima.fr/entity/Q84867,Ott.lat.1968,mdata90aafe64afaa61bf806fb67f9883216d50fb55d8,https://portail.biblissima.fr/ark:/43093/mdata90aafe64afaa61bf806fb67f9883216d50fb55d8
https://data.biblissima.fr/entity/Q84868,Ott.lat.1969,mdatac1b0fc1290d88229846450fa2392916939e2912b,https://portail.biblissima.fr/ark:/43093/mdatac1b0fc1290d88229846450fa2392916939e2912b
https://data.biblissima.fr/entity/Q84869,Ott.lat.1997,mdata908b2474d62a6b5b35a6f23e0507a61a1b552f4b,https://portail.biblissima.fr/ark:/43093/mdata908b2474d62a6b5b35a6f23e0507a61a1b552f4b
https://data.biblissima.fr/entity/Q84870,Ott.lat.2003,mdatad19684b0abb53da26a00636386ab347fd466607d,https://portail.biblissima.fr/ark:/43093/mdatad19684b0abb53da26a00636386ab347fd466607d
https://data.biblissima.fr/entity/Q84871,Ott.lat.2005,mdatacfabd0d36932cdd9de4400514809c00cc72296e1,https://portail.biblissima.fr/ark:/43093/mdatacfabd0d36932cdd9de4400514809c00cc72296e1
https://data.biblissima.fr/entity/Q84874,Ott.lat.2023,mdatacc7098a16faff1177271bca3380b3739aa4c371d,https://portail.biblissima.fr/ark:/43093/mdatacc7098a16faff1177271bca3380b3739aa4c371d
https://data.biblissima.fr/entity/Q84875,Ott.lat.2029,mdata9d9a26c49b3414f86ed9936b31f2c85f7ba71a65,https://portail.biblissima.fr/ark:/43093/mdata9d9a26c49b3414f86ed9936b31f2c85f7ba71a65
https://data.biblissima.fr/entity/Q84876,Ott.lat.2035,mdata526987a26fb517986c66e8e62356e0c8ee3b26de,https://portail.biblissima.fr/ark:/43093/mdata526987a26fb517986c66e8e62356e0c8ee3b26de
https://data.biblissima.fr/entity/Q84877,Ott.lat.2040,mdatacd03c688de6d9904cb6c235aa8f735ffd4058b31,https://portail.biblissima.fr/ark:/43093/mdatacd03c688de6d9904cb6c235aa8f735ffd4058b31
https://data.biblissima.fr/entity/Q84878,Ott.lat.2041,mdata07bf792f07f5a857cab523232b1a9fad9ec6a41e,https://portail.biblissima.fr/ark:/43093/mdata07bf792f07f5a857cab523232b1a9fad9ec6a41e
https://data.biblissima.fr/entity/Q84880,Ott.lat.2056,mdata497ca87bfaed355b2e7e69585b27049b82ba93fe,https://portail.biblissima.fr/ark:/43093/mdata497ca87bfaed355b2e7e69585b27049b82ba93fe
https://data.biblissima.fr/entity/Q84881,Ott.lat.2057,mdataf1d1f89268a290272d5cdd11bc727e4a94b15cf5,https://portail.biblissima.fr/ark:/43093/mdataf1d1f89268a290272d5cdd11bc727e4a94b15cf5
https://data.biblissima.fr/entity/Q84884,Ott.lat.2068,mdata34d28797736e869c69a24ea09e2486cd071ccede,https://portail.biblissima.fr/ark:/43093/mdata34d28797736e869c69a24ea09e2486cd071ccede
https://data.biblissima.fr/entity/Q84885,Ott.lat.2070,mdataf4d265102280faf39c2d92f464bbf64a77b20f35,https://portail.biblissima.fr/ark:/43093/mdataf4d265102280faf39c2d92f464bbf64a77b20f35
https://data.biblissima.fr/entity/Q84886,Ott.lat.2074,mdata1f992cbf222571af9a71b2eb0a1ea9d029be4972,https://portail.biblissima.fr/ark:/43093/mdata1f992cbf222571af9a71b2eb0a1ea9d029be4972
https://data.biblissima.fr/entity/Q84887,Ott.lat.2092,mdata15bc5b6b4684a0b1bfa37c4675665953306f07c1,https://portail.biblissima.fr/ark:/43093/mdata15bc5b6b4684a0b1bfa37c4675665953306f07c1
https://data.biblissima.fr/entity/Q84889,Ott.lat.2105,mdata358ef70396858a7edf056f0cf211172cbdd3e064,https://portail.biblissima.fr/ark:/43093/mdata358ef70396858a7edf056f0cf211172cbdd3e064
https://data.biblissima.fr/entity/Q84903,Ott.lat.2207,mdata681abf32b22ca7a5de24e96860dd7800a76d6598,https://portail.biblissima.fr/ark:/43093/mdata681abf32b22ca7a5de24e96860dd7800a76d6598
https://data.biblissima.fr/entity/Q84909,Ott.lat.2241,mdatacc0f4bd3c4e55ba451da98426a5b90bf210b12a1,https://portail.biblissima.fr/ark:/43093/mdatacc0f4bd3c4e55ba451da98426a5b90bf210b12a1
https://data.biblissima.fr/entity/Q84190,Arch.Cap.S.Pietro.B.59,mdatab071cd0fa965d3b11cde76201362119ecdb43d91,https://portail.biblissima.fr/ark:/43093/mdatab071cd0fa965d3b11cde76201362119ecdb43d91
https://data.biblissima.fr/entity/Q84224,Arch.Cap.S.Pietro.B.141,mdata97d4bae6d563981ef0b54915448c77d49ed41659,https://portail.biblissima.fr/ark:/43093/mdata97d4bae6d563981ef0b54915448c77d49ed41659
https://data.biblissima.fr/entity/Q84247,Arch.Cap.S.Pietro.C.118,mdatafab0253bb2b6a05dc4dc72603876c4b0c4f8667a,https://portail.biblissima.fr/ark:/43093/mdatafab0253bb2b6a05dc4dc72603876c4b0c4f8667a
https://data.biblissima.fr/entity/Q84250,Arch.Cap.S.Pietro.C.121,mdata356bbfcb498b2a4ecda27f98ac003f80a9980288,https://portail.biblissima.fr/ark:/43093/mdata356bbfcb498b2a4ecda27f98ac003f80a9980288
https://data.biblissima.fr/entity/Q84260,Arch.Cap.S.Pietro.C.131,mdata39cb88179f2a06dde227fd5957ee0397c911a17c,https://portail.biblissima.fr/ark:/43093/mdata39cb88179f2a06dde227fd5957ee0397c911a17c
https://data.biblissima.fr/entity/Q84261,Arch.Cap.S.Pietro.C.132,mdataf179b584019abf8533d98c6aefb5f10fa8e922dd,https://portail.biblissima.fr/ark:/43093/mdataf179b584019abf8533d98c6aefb5f10fa8e922dd
https://data.biblissima.fr/entity/Q84269,Arch.Cap.S.Pietro.C.144,mdata410cccd162f9394078d006418fb24694c7c83335,https://portail.biblissima.fr/ark:/43093/mdata410cccd162f9394078d006418fb24694c7c83335
https://data.biblissima.fr/entity/Q84271,Arch.Cap.S.Pietro.C.149,mdata88ec6560047f393c25d75233362e247c21f2e63a,https://portail.biblissima.fr/ark:/43093/mdata88ec6560047f393c25d75233362e247c21f2e63a
https://data.biblissima.fr/entity/Q84272,Arch.Cap.S.Pietro.C.152,mdata93d5c4129ba837005e1afcbfbce20eba5d0824b9,https://portail.biblissima.fr/ark:/43093/mdata93d5c4129ba837005e1afcbfbce20eba5d0824b9
https://data.biblissima.fr/entity/Q84273,Arch.Cap.S.Pietro.C.154,mdatadd8d0a2fce7c6d7422b804c3c58fda6b7998d357,https://portail.biblissima.fr/ark:/43093/mdatadd8d0a2fce7c6d7422b804c3c58fda6b7998d357
https://data.biblissima.fr/entity/Q84289,Arch.Cap.S.Pietro.D.157,mdata6ba0edffda9c43e5602b0e4a03e580b5a88c2878,https://portail.biblissima.fr/ark:/43093/mdata6ba0edffda9c43e5602b0e4a03e580b5a88c2878
https://data.biblissima.fr/entity/Q84735,Ott.lat.1177,mdata1046661ba231e149e5d443c1e8868b49e25f1896,https://portail.biblissima.fr/ark:/43093/mdata1046661ba231e149e5d443c1e8868b49e25f1896
https://data.biblissima.fr/entity/Q84736,Ott.lat.1184,mdata8cfcd27186ebc045dae4713052d27ee70e411ab7,https://portail.biblissima.fr/ark:/43093/mdata8cfcd27186ebc045dae4713052d27ee70e411ab7
https://data.biblissima.fr/entity/Q84737,Ott.lat.1188,mdata165155e1cc4d47b012881b111088801b03f57035,https://portail.biblissima.fr/ark:/43093/mdata165155e1cc4d47b012881b111088801b03f57035
https://data.biblissima.fr/entity/Q84738,Ott.lat.1190,mdata8960fd9266acafb1ab60c61a14c7d6979b9f4c04,https://portail.biblissima.fr/ark:/43093/mdata8960fd9266acafb1ab60c61a14c7d6979b9f4c04
https://data.biblissima.fr/entity/Q84740,Ott.lat.1196,mdata7e1509269fd830252a491c595b9ea230159773df,https://portail.biblissima.fr/ark:/43093/mdata7e1509269fd830252a491c595b9ea230159773df
https://data.biblissima.fr/entity/Q84742,Ott.lat.1202,mdata290f3ea0a467503db267090e0a252c9a79358de9,https://portail.biblissima.fr/ark:/43093/mdata290f3ea0a467503db267090e0a252c9a79358de9
https://data.biblissima.fr/entity/Q84743,Ott.lat.1210,mdataa8390c0fbb96e6267527a3ff335685416b9c4cee,https://portail.biblissima.fr/ark:/43093/mdataa8390c0fbb96e6267527a3ff335685416b9c4cee
https://data.biblissima.fr/entity/Q84744,Ott.lat.1212,mdata27297695d79639db34b73d1402e7a2b9c6560c9c,https://portail.biblissima.fr/ark:/43093/mdata27297695d79639db34b73d1402e7a2b9c6560c9c
https://data.biblissima.fr/entity/Q84745,Ott.lat.1223,mdata994f542e2b238b25ddc269325583921d20e1cbf6,https://portail.biblissima.fr/ark:/43093/mdata994f542e2b238b25ddc269325583921d20e1cbf6
https://data.biblissima.fr/entity/Q84749,Ott.lat.1259,mdata9ff6b24c6db6c5d629388f2a64d5eaacdda48e3f,https://portail.biblissima.fr/ark:/43093/mdata9ff6b24c6db6c5d629388f2a64d5eaacdda48e3f
https://data.biblissima.fr/entity/Q84750,Ott.lat.1261,mdataf7fd89a002d70986f14676731549cfa5cc3f0de2,https://portail.biblissima.fr/ark:/43093/mdataf7fd89a002d70986f14676731549cfa5cc3f0de2
https://data.biblissima.fr/entity/Q84751,Ott.lat.1262,mdataaf5a41c8cec54e173e6f3fec88d88f96fee930fc,https://portail.biblissima.fr/ark:/43093/mdataaf5a41c8cec54e173e6f3fec88d88f96fee930fc
https://data.biblissima.fr/entity/Q84752,Ott.lat.1267,mdatad2a46fe7c42c738ae1d8b4d3cae71b522ddc2819,https://portail.biblissima.fr/ark:/43093/mdatad2a46fe7c42c738ae1d8b4d3cae71b522ddc2819
https://data.biblissima.fr/entity/Q84756,Ott.lat.1294,mdatad478755fb675faf3f4251981cca3467ba05756ef,https://portail.biblissima.fr/ark:/43093/mdatad478755fb675faf3f4251981cca3467ba05756ef
https://data.biblissima.fr/entity/Q84758,Ott.lat.1302,mdatabdd5c63ea396eef1ed236097c51ff70f023a13d6,https://portail.biblissima.fr/ark:/43093/mdatabdd5c63ea396eef1ed236097c51ff70f023a13d6
https://data.biblissima.fr/entity/Q84761,Ott.lat.1322,mdata5bb1c8645a9037de9e27eb5cdc526b937ddb8672,https://portail.biblissima.fr/ark:/43093/mdata5bb1c8645a9037de9e27eb5cdc526b937ddb8672
https://data.biblissima.fr/entity/Q84762,Ott.lat.1323,mdataa7d47d0f7d068d10ebe50dd5d4af405aa6edeb95,https://portail.biblissima.fr/ark:/43093/mdataa7d47d0f7d068d10ebe50dd5d4af405aa6edeb95
https://data.biblissima.fr/entity/Q84764,Ott.lat.1353,mdata0af41ecbc7afb89dff1d1583c1ac3c95c49460e1,https://portail.biblissima.fr/ark:/43093/mdata0af41ecbc7afb89dff1d1583c1ac3c95c49460e1
https://data.biblissima.fr/entity/Q84765,Ott.lat.1354,mdata7c08032221d21556081083a16d11eeb89a91206b,https://portail.biblissima.fr/ark:/43093/mdata7c08032221d21556081083a16d11eeb89a91206b
https://data.biblissima.fr/entity/Q84766,Ott.lat.1368,mdata4a182df27f3142c040b48677addc6780dd2e4b1e,https://portail.biblissima.fr/ark:/43093/mdata4a182df27f3142c040b48677addc6780dd2e4b1e
https://data.biblissima.fr/entity/Q84767,Ott.lat.1373,mdata87746fd078c24536af0b41ccbd346d1fab1e2b39,https://portail.biblissima.fr/ark:/43093/mdata87746fd078c24536af0b41ccbd346d1fab1e2b39
https://data.biblissima.fr/entity/Q84768,Ott.lat.1374,mdatae06da6c741ba3ea10cb5ccc722374ca959873179,https://portail.biblissima.fr/ark:/43093/mdatae06da6c741ba3ea10cb5ccc722374ca959873179
https://data.biblissima.fr/entity/Q84770,Ott.lat.1387,mdata0d7d850ee54963dcce78394e4267af0c8a7011ee,https://portail.biblissima.fr/ark:/43093/mdata0d7d850ee54963dcce78394e4267af0c8a7011ee
https://data.biblissima.fr/entity/Q84772,Ott.lat.1400,mdata595c8c8591c09f23fb066edfa08a951ae672ea22,https://portail.biblissima.fr/ark:/43093/mdata595c8c8591c09f23fb066edfa08a951ae672ea22
https://data.biblissima.fr/entity/Q84775,Ott.lat.1410,mdata91aacdf05d83effb54b8a57999925d3860da99fe,https://portail.biblissima.fr/ark:/43093/mdata91aacdf05d83effb54b8a57999925d3860da99fe
https://data.biblissima.fr/entity/Q84776,Ott.lat.1412,mdatae76750ea0f6e7591b5e28b6028d841d3c71c551d,https://portail.biblissima.fr/ark:/43093/mdatae76750ea0f6e7591b5e28b6028d841d3c71c551d
https://data.biblissima.fr/entity/Q84777,Ott.lat.1417,mdata59e869b4846e4704d8de45660bf94c0f3a016800,https://portail.biblissima.fr/ark:/43093/mdata59e869b4846e4704d8de45660bf94c0f3a016800
https://data.biblissima.fr/entity/Q84778,Ott.lat.1420,mdata6e9e9cb3d85643c547299be936ae81ba03f9f3b8,https://portail.biblissima.fr/ark:/43093/mdata6e9e9cb3d85643c547299be936ae81ba03f9f3b8
https://data.biblissima.fr/entity/Q84781,Ott.lat.1433,mdatad67b61b55e2812b7c86594ad60b09f1b44ea3585,https://portail.biblissima.fr/ark:/43093/mdatad67b61b55e2812b7c86594ad60b09f1b44ea3585
https://data.biblissima.fr/entity/Q84788,Ott.lat.1450,mdatab440a4c6b2e2aa265cce52de1b32cc419b36ffcd,https://portail.biblissima.fr/ark:/43093/mdatab440a4c6b2e2aa265cce52de1b32cc419b36ffcd
https://data.biblissima.fr/entity/Q84789,Ott.lat.1453,mdataa9156621954d726d3830c7f434800d4afccf2d2b,https://portail.biblissima.fr/ark:/43093/mdataa9156621954d726d3830c7f434800d4afccf2d2b
https://data.biblissima.fr/entity/Q84790,Ott.lat.1455,mdata991a6391f253056850cced9caccb2d94e0410569,https://portail.biblissima.fr/ark:/43093/mdata991a6391f253056850cced9caccb2d94e0410569
https://data.biblissima.fr/entity/Q84791,Ott.lat.1458,mdata55ca07ccea660ef8a412a22ab3af5defacda8865,https://portail.biblissima.fr/ark:/43093/mdata55ca07ccea660ef8a412a22ab3af5defacda8865
https://data.biblissima.fr/entity/Q84792,Ott.lat.1463,mdataead8a8222326ff26c434fdda29ef74f6feca9dfd,https://portail.biblissima.fr/ark:/43093/mdataead8a8222326ff26c434fdda29ef74f6feca9dfd
https://data.biblissima.fr/entity/Q84794,Ott.lat.1465,mdata3e3c650e55de76b32bd8ed50b943232f7f6b4345,https://portail.biblissima.fr/ark:/43093/mdata3e3c650e55de76b32bd8ed50b943232f7f6b4345
https://data.biblissima.fr/entity/Q84795,Ott.lat.1469,mdata55f70c637f64546cc79d8f0b89943d21d9bd335e,https://portail.biblissima.fr/ark:/43093/mdata55f70c637f64546cc79d8f0b89943d21d9bd335e
https://data.biblissima.fr/entity/Q84796,Ott.lat.1471,mdatac3429fe6ab25f647ddc675b964b882204a4221ce,https://portail.biblissima.fr/ark:/43093/mdatac3429fe6ab25f647ddc675b964b882204a4221ce
https://data.biblissima.fr/entity/Q84798,Ott.lat.1473,mdataed300b3769c2a77df64514ae0ea1b35e630135af,https://portail.biblissima.fr/ark:/43093/mdataed300b3769c2a77df64514ae0ea1b35e630135af
https://data.biblissima.fr/entity/Q84799,Ott.lat.1475,mdata8fe7eed807b0fa9d687347c1054b1e4ecdeef685,https://portail.biblissima.fr/ark:/43093/mdata8fe7eed807b0fa9d687347c1054b1e4ecdeef685
https://data.biblissima.fr/entity/Q84801,Ott.lat.1507,mdata55e914859d50390cfc658e7cc4fa63262fc24648,https://portail.biblissima.fr/ark:/43093/mdata55e914859d50390cfc658e7cc4fa63262fc24648
https://data.biblissima.fr/entity/Q84802,Ott.lat.1510,mdata21b4641efab99be9350612ac3fb00c62ea90839e,https://portail.biblissima.fr/ark:/43093/mdata21b4641efab99be9350612ac3fb00c62ea90839e
https://data.biblissima.fr/entity/Q84803,Ott.lat.1516,mdata7723a9560e63a5cf76677a44b2c3014c9536a214,https://portail.biblissima.fr/ark:/43093/mdata7723a9560e63a5cf76677a44b2c3014c9536a214
https://data.biblissima.fr/entity/Q84806,Ott.lat.1528,mdatac473286c17fe598738739a9984a539a7dc88ff05,https://portail.biblissima.fr/ark:/43093/mdatac473286c17fe598738739a9984a539a7dc88ff05
https://data.biblissima.fr/entity/Q84807,Ott.lat.1529,mdata86dd0163feb8bc84439f7986e7b35fb7c0d3e9a2,https://portail.biblissima.fr/ark:/43093/mdata86dd0163feb8bc84439f7986e7b35fb7c0d3e9a2
https://data.biblissima.fr/entity/Q84811,Ott.lat.1550,mdataae2b4f118b074066b768ed946bfae361f8c7fbbc,https://portail.biblissima.fr/ark:/43093/mdataae2b4f118b074066b768ed946bfae361f8c7fbbc
https://data.biblissima.fr/entity/Q84815,Ott.lat.1586,mdatabeb43bec471eaf4673f369448fd4ded091c80e73,https://portail.biblissima.fr/ark:/43093/mdatabeb43bec471eaf4673f369448fd4ded091c80e73
https://data.biblissima.fr/entity/Q84816,Ott.lat.1591,mdatab148e3c3ac219544701ea5f2a15cb209d37aeb98,https://portail.biblissima.fr/ark:/43093/mdatab148e3c3ac219544701ea5f2a15cb209d37aeb98
https://data.biblissima.fr/entity/Q84822,Ott.lat.1662,mdataaf2e7b883a4d360a31ee02b3100a469055430fd9,https://portail.biblissima.fr/ark:/43093/mdataaf2e7b883a4d360a31ee02b3100a469055430fd9
https://data.biblissima.fr/entity/Q84825,Ott.lat.1676,mdata6d14683caf613a6cadbdb6ba92437f5b912ca700,https://portail.biblissima.fr/ark:/43093/mdata6d14683caf613a6cadbdb6ba92437f5b912ca700
https://data.biblissima.fr/entity/Q84829,Ott.lat.1710,mdatad6413db3523f1ce2171f85bdfc267d2342ce7080,https://portail.biblissima.fr/ark:/43093/mdatad6413db3523f1ce2171f85bdfc267d2342ce7080
https://data.biblissima.fr/entity/Q85235,Barb.gr.134,mdata156ca37f1222a5896074c1e0b0ce9ab48f164b9c,https://portail.biblissima.fr/ark:/43093/mdata156ca37f1222a5896074c1e0b0ce9ab48f164b9c
https://data.biblissima.fr/entity/Q85236,Barb.gr.135,mdataffb3d8fb4b6f6525a0e7467cf4c2ac6ad1784fdf,https://portail.biblissima.fr/ark:/43093/mdataffb3d8fb4b6f6525a0e7467cf4c2ac6ad1784fdf
https://data.biblissima.fr/entity/Q85237,Barb.gr.136,mdata56b43979727a8dc7dd2734645426b275c77a61d6,https://portail.biblissima.fr/ark:/43093/mdata56b43979727a8dc7dd2734645426b275c77a61d6
https://data.biblissima.fr/entity/Q85238,Barb.gr.137,mdatad0730487d71ef3629928c6aea03333ec55195a93,https://portail.biblissima.fr/ark:/43093/mdatad0730487d71ef3629928c6aea03333ec55195a93
https://data.biblissima.fr/entity/Q85239,Barb.gr.138,mdata51a79758d48dcdf30adfcffe87c889bb1ceb6305,https://portail.biblissima.fr/ark:/43093/mdata51a79758d48dcdf30adfcffe87c889bb1ceb6305
https://data.biblissima.fr/entity/Q85240,Barb.gr.139,mdata85794b6372481cc77ca995da55dd32cb5b73857b,https://portail.biblissima.fr/ark:/43093/mdata85794b6372481cc77ca995da55dd32cb5b73857b
https://data.biblissima.fr/entity/Q85241,Barb.gr.140,mdata5b19870380f875a564af028ca65fd12b304f79b7,https://portail.biblissima.fr/ark:/43093/mdata5b19870380f875a564af028ca65fd12b304f79b7
https://data.biblissima.fr/entity/Q85242,Barb.gr.141,mdatac324150665830f0e06f824b9ba7cf4242d9e77cf,https://portail.biblissima.fr/ark:/43093/mdatac324150665830f0e06f824b9ba7cf4242d9e77cf
https://data.biblissima.fr/entity/Q85243,Barb.gr.142,mdataacb74553821c6f5a115e286074635e6d5c9c660e,https://portail.biblissima.fr/ark:/43093/mdataacb74553821c6f5a115e286074635e6d5c9c660e
https://data.biblissima.fr/entity/Q85244,Barb.gr.143,mdataa1a9b71e835592d8b1e7f3fa1bc63355f3e471f4,https://portail.biblissima.fr/ark:/43093/mdataa1a9b71e835592d8b1e7f3fa1bc63355f3e471f4
https://data.biblissima.fr/entity/Q85245,Barb.gr.144,mdata6a60d720b73cc44ebdfc10b965ef0b067fa75224,https://portail.biblissima.fr/ark:/43093/mdata6a60d720b73cc44ebdfc10b965ef0b067fa75224
https://data.biblissima.fr/entity/Q85246,Barb.gr.145,mdata710ab3dccf9635f55d3c546c4d8570e267509fda,https://portail.biblissima.fr/ark:/43093/mdata710ab3dccf9635f55d3c546c4d8570e267509fda
https://data.biblissima.fr/entity/Q85247,Barb.gr.146,mdata40309069e0440532c3a9c2bb7498e24b49d30490,https://portail.biblissima.fr/ark:/43093/mdata40309069e0440532c3a9c2bb7498e24b49d30490
https://data.biblissima.fr/entity/Q85248,Barb.gr.147,mdata30fa92bdbf738359f8f845c72136ea9822b7641d,https://portail.biblissima.fr/ark:/43093/mdata30fa92bdbf738359f8f845c72136ea9822b7641d
https://data.biblissima.fr/entity/Q85249,Barb.gr.148,mdata6ff3bda269a2c7a81b5ea100d4fc4f39064e7767,https://portail.biblissima.fr/ark:/43093/mdata6ff3bda269a2c7a81b5ea100d4fc4f39064e7767
https://data.biblissima.fr/entity/Q85250,Barb.gr.149,mdataec3b7ba64594fbca0f84605576360363e2545a89,https://portail.biblissima.fr/ark:/43093/mdataec3b7ba64594fbca0f84605576360363e2545a89
https://data.biblissima.fr/entity/Q85251,Barb.gr.150,mdata213b51dba13ad68ede021ea4761c1b16e76f6010,https://portail.biblissima.fr/ark:/43093/mdata213b51dba13ad68ede021ea4761c1b16e76f6010
https://data.biblissima.fr/entity/Q85252,Barb.gr.151,mdatae72d666cc05eadfa5c34f5c3cac8f2283c8da4bd,https://portail.biblissima.fr/ark:/43093/mdatae72d666cc05eadfa5c34f5c3cac8f2283c8da4bd
https://data.biblissima.fr/entity/Q85253,Barb.gr.152,mdata2ca215826019f58c056cd4a65581355d35042008,https://portail.biblissima.fr/ark:/43093/mdata2ca215826019f58c056cd4a65581355d35042008
https://data.biblissima.fr/entity/Q85254,Barb.gr.153,mdata8877314e30c679f06393c36e0dbb872250075ab2,https://portail.biblissima.fr/ark:/43093/mdata8877314e30c679f06393c36e0dbb872250075ab2
https://data.biblissima.fr/entity/Q85255,Barb.gr.154,mdata3d5ba70b387cd29125c295907e21247f21ed3d00,https://portail.biblissima.fr/ark:/43093/mdata3d5ba70b387cd29125c295907e21247f21ed3d00
https://data.biblissima.fr/entity/Q85256,Barb.gr.155,mdata5edc6dc616b69d3a990857c1426e43633aefc743,https://portail.biblissima.fr/ark:/43093/mdata5edc6dc616b69d3a990857c1426e43633aefc743
https://data.biblissima.fr/entity/Q85257,Barb.gr.156,mdata27b3493ca2f80aa4b037d6ec204f4e373664de92,https://portail.biblissima.fr/ark:/43093/mdata27b3493ca2f80aa4b037d6ec204f4e373664de92
https://data.biblissima.fr/entity/Q85258,Barb.gr.157,mdatafb8ccd430e884eb667fcc54c5bced4d90663f10d,https://portail.biblissima.fr/ark:/43093/mdatafb8ccd430e884eb667fcc54c5bced4d90663f10d
https://data.biblissima.fr/entity/Q85259,Barb.gr.158,mdata566671e57aaa4fcf5a15cd46d65ca03292a8d774,https://portail.biblissima.fr/ark:/43093/mdata566671e57aaa4fcf5a15cd46d65ca03292a8d774
https://data.biblissima.fr/entity/Q85260,Barb.gr.160,mdata4d581c66b59f2a3b184bad34062fc92e128c41b1,https://portail.biblissima.fr/ark:/43093/mdata4d581c66b59f2a3b184bad34062fc92e128c41b1
https://data.biblissima.fr/entity/Q85261,Barb.gr.161,mdatad3ada5f629d8892345fceef0e8d4edd3926b69e5,https://portail.biblissima.fr/ark:/43093/mdatad3ada5f629d8892345fceef0e8d4edd3926b69e5
https://data.biblissima.fr/entity/Q85262,Barb.gr.162,mdatac57432eecf7f9b4a23e71b0698fb42b1a0dbde52,https://portail.biblissima.fr/ark:/43093/mdatac57432eecf7f9b4a23e71b0698fb42b1a0dbde52
https://data.biblissima.fr/entity/Q85263,Barb.gr.163,mdatac5b3ad20e991388cbced52b28f8444e4eb6d3131,https://portail.biblissima.fr/ark:/43093/mdatac5b3ad20e991388cbced52b28f8444e4eb6d3131
https://data.biblissima.fr/entity/Q85264,Barb.gr.164,mdatace4ecb14088e90af8c4139c9fcebaabc2eb64450,https://portail.biblissima.fr/ark:/43093/mdatace4ecb14088e90af8c4139c9fcebaabc2eb64450
https://data.biblissima.fr/entity/Q85265,Barb.gr.165,mdata3b3e60eba1dc3cfb3f0e6372f50d9ebae6822ec9,https://portail.biblissima.fr/ark:/43093/mdata3b3e60eba1dc3cfb3f0e6372f50d9ebae6822ec9
https://data.biblissima.fr/entity/Q85266,Barb.gr.166,mdata6b17a57a0747ab4ee1fa780222a2434c30716521,https://portail.biblissima.fr/ark:/43093/mdata6b17a57a0747ab4ee1fa780222a2434c30716521
https://data.biblissima.fr/entity/Q85267,Barb.gr.167,mdata9f83ba2fd1dd9d6b8125b95d690a9863b6efacfe,https://portail.biblissima.fr/ark:/43093/mdata9f83ba2fd1dd9d6b8125b95d690a9863b6efacfe
https://data.biblissima.fr/entity/Q85268,Barb.gr.168,mdatadb93b257ee0a40f2d788e427a37e8e05e89dd7e3,https://portail.biblissima.fr/ark:/43093/mdatadb93b257ee0a40f2d788e427a37e8e05e89dd7e3
https://data.biblissima.fr/entity/Q85269,Barb.gr.169,mdataab1c96836a26779171a0f10cf477abba4e14dbcf,https://portail.biblissima.fr/ark:/43093/mdataab1c96836a26779171a0f10cf477abba4e14dbcf
